nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT06362369,"A Phase 1b/2a Multi-Center, Dose Escalation and Reference Regimen-Controlled, Multi-Cohort Study to Determine the Safety and Efficacy of Oral 7HP349 (Alintegimod) in Combination With Ipilimumab Followed by Nivolumab Monotherapy in Patients With Locally Advanced or Metastatic Cancers Following One or More Prior Therapies",Phase 1/Phase 2,Recruiting,Interventional,Advanced Cancer; Advanced Solid Tumor; Melanoma; Metastasis; Pleural Mesothelioma; Renal Cell Carcinoma; MSI-High; Mismatch Repair Deficiency; Colorectal Cancer; Hepatocellular Carcinoma; Hepatocellular Cancer; Renal Cell Cancer; Kidney Cancer; Skin Cancer; Non Small Cell Lung Cancer; NSCLC; Anaplastic Lymphoma Kinase Genomic Tumor Aberrations; ALK Genomic Tumor Aberrations,Alintegimod; Ipilimumab; Nivolumab,,"7 Hills Pharma, LLC",,126,2024-08-23,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT06362369
NCT06502171,A Phase 1/1b/2 Study of Cabozantinib in Combination With Selumetinib for Plexiform Neurofibroma in Adults and Adolescents With Neurofibromatosis Type 1,Phase 1,Not yet recruiting,Interventional,Neurofibromatosis 1; Plexiform Neurofibroma,Cabozantinib Oral Tablet; Selumetinib Oral Capsule,,"Girish Dhall, MD",Children's Hospital of Philadelphia; Indiana University; United States Department of Defense,30,2026-03-01,2034-03-01,United States,No,https://clinicaltrials.gov/study/NCT06502171
NCT06525766,"Single Arm Pilot Trial of Adaptive Therapy (AT) With Capecitabine for the Treatment of Metastatic Estrogen Receptor Positive, Hormone Refractory Breast Cancer",Phase 2,Recruiting,Interventional,Anatomic Stage IV Breast Cancer AJCC v8; Estrogen-receptor-positive Breast Cancer; Metastatic HER2-Negative Breast Carcinoma; Metastatic Breast Cancer,Biospecimen Collection; Bone Scan; Capecitabine; Computed Tomography; Magnetic Resonance Imaging; Questionnaire Administration,,Mayo Clinic,,35,2025-10-01,2030-10-15,United States,No,https://clinicaltrials.gov/study/NCT06525766
NCT06552260,A Surgical Window of Opportunity Clinical Trial of Troriluzole in Recurrent IDH Wild-Type Glioblastoma,Early Phase 1,Recruiting,Interventional,Glioblastoma; Recurrent Glioblastoma; Brain Tumor,Troriluzole,,Ugonma Chukwueke,"National Institutes of Health (NIH); Biohaven Pharmaceuticals, Inc.",27,2025-02-19,2027-08-01,United States,No,https://clinicaltrials.gov/study/NCT06552260
NCT06562192,"Phase I Open-label, Multi-center Study to Evaluate the Safety, Tolerability, Dosimetry, and Preliminary Activity of [177Lu]Lu-NNS309 in Patients With Pancreatic, Lung, Breast and Colorectal Cancers",Phase 1,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Non-small Cell Lung Cancer; HR+/HER2- Ductal and Lobular Breast Cancer; Triple Negative Breast Cancer; Colorectal Cancer,[68Ga]Ga-NNS309; [177Lu]Lu-NNS309,,Novartis Pharmaceuticals,,162,2024-10-15,2031-01-16,Belgium; Canada; France; Germany; Israel; Italy; Netherlands; Spain; Switzerland; United States,No,https://clinicaltrials.gov/study/NCT06562192
NCT06590454,Therapeutic Intervention to Reverse Gastric Precancer,Phase 2,Recruiting,Interventional,Gastric Intestinal Metaplasia; Gastric Precancer,Pyrvinium; Placebo,,Katherine Garman,,32,2025-12-01,2026-10-01,United States,No,https://clinicaltrials.gov/study/NCT06590454
NCT06590857,"Phase 1b/2 Open-label Trial of 225Ac-DOTATATE (RYZ101) in Subjects With Estrogen Receptor-positive (ER+), Human Epidermal Growth Factor Receptor 2 (HER2)-Negative, Locally Advanced and Unresectable or Metastatic Breast Cancer Expressing Somatostatin Receptors (SSTRs) and Progressed After Antibody-drug Conjugates and/or Chemotherapy (TRACY-1).",Phase 1/Phase 2,Recruiting,Interventional,Metastatic Breast Cancer; HER2-negative Breast Cancer; ER+ Breast Cancer; Advanced Breast Cancer,RYZ101,,"RayzeBio, Inc.",,124,2024-07-19,2033-01-05,United States,No,https://clinicaltrials.gov/study/NCT06590857
NCT06623201,Blue-Light Photodynamic Therapy and Sonidegib for Multiple Basal Cell Carcinomas,Phase 1,Recruiting,Interventional,Basal Cell Carcinoma (BCC),aminolevulinic acid HCL (ALA); BLU-U device model 4170E,,Nathalie Zeitouni,,20,2024-10-07,2026-12-01,United States,No,https://clinicaltrials.gov/study/NCT06623201
NCT06625515,"A Phase 1/2, Open-Label, Dose-Escalation and Expansion First-In-Human Study of ATX-559, an Oral Inhibitor of the Helicase DHX9, in Patients With Locally Advanced or Metastatic Solid Tumors and Molecularly Defined Cancers",Phase 1,Recruiting,Interventional,Advanced Solid Tumors; Breast Cancer Recurrent; Colorectal Cancer Metastatic; Colon Cancer; Rectal Adenocarcinoma; Endometrial Cancer,ATX-559,,Accent Therapeutics,,100,2024-10-11,2027-02-05,United States,No,https://clinicaltrials.gov/study/NCT06625515
NCT06628310,"A Phase 2 Randomized Study to Evaluate the Safety, Efficacy, and Optimal Dose of Telisotuzumab Adizutecan in Combination With Fluorouracil, Leucovorin, and Budigalimab as First-Line Treatment in Subjects With Locally Advanced Unresectable or Metastatic Gastric, Gastroesophageal Junction, or Esophageal Adenocarcinoma (AndroMETa-GEA-977)",Phase 2,Recruiting,Interventional,Locally Advanced Unresectable or Metastatic Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Esophageal Adenocarcinoma,Telisotuzumab Adizutecan; Budigalimab; Fluorouracil; Leucovorin; Oxaliplatin,,AbbVie,,180,2024-12-13,2030-10-05,Belgium; Canada; China; Germany; Israel; Japan; Puerto Rico; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06628310
NCT06678269,"A Phase I Study of Concurrent Abemaciclib and Radiation Therapy (RT) for Patients With Metastatic Hormone Receptor Positive (HR+), HER2 Negative (HER2-) Breast Cancer",Phase 1,Recruiting,Interventional,Metastatic Breast Cancer; Stage IV Breast Cancer; Breast Cancer; Breast Cancer Stage IV; Breast Cancer Metastatic; HER2-negative Breast Cancer; HER2 Negative Breast Carcinoma; Hormone-receptor-positive Breast Cancer,Abemaciclib; Radiation Therapy,,Memorial Sloan Kettering Cancer Center,Eli Lilly and Company,28,2024-11-15,2028-11-30,United States,No,https://clinicaltrials.gov/study/NCT06678269
NCT06686394,"HERTHENA-Breast-01: A Phase 1b/2, Multicenter, Open-label, Dose-Finding Study to Evaluate the Safety and Antitumor Activity of Patritumab Deruxtecan in Participants With HER2 Positive Unresectable Locally Advanced Breast Cancer or Metastatic Breast Cancer",Phase 1/Phase 2,Recruiting,Interventional,Breast Neoplasms; Breast Cancer,Patritumab deruxtecan; Trastuzumab; Trastuzumab Biosimilar; Pertuzumab; Tucatinib,,Merck Sharp & Dohme LLC,Daiichi Sankyo,81,2025-02-26,2030-04-18,Canada; Israel; Japan; South Korea; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06686394
NCT06695845,"A Phase 2, Open-label, Multicenter Study to Evaluate Efficacy and Safety of Zanidatamab for the Treatment of Participants With Previously Treated HER2-expressing Solid Tumors (DiscovHER PAN-206)",Phase 2,Recruiting,Interventional,Breast Cancer; Gastric Cancer; Esophageal Cancer; Gastroesophageal Cancer; Colorectal Cancer; Endometrial Cancer; Non-small Cell Lung Cancer; Ovarian Cancer; Urothelial Carcinoma; Salivary Gland Cancer; Pancreatic Cancer; HER-2 Protein Overexpression,Zanidatamab,,Jazz Pharmaceuticals,Jazz Pharmaceuticals Ireland Limited,200,2025-01-14,2027-12-31,South Korea; United States,No,https://clinicaltrials.gov/study/NCT06695845
NCT06710847,"A Phase 1/2 First-Time-in-Human, Open-label, Multicenter, Dose Escalation and Expansion Study of the Oral DNA Helicase Werner Inhibitor (WRNi) GSK4418959 Alone or in Combination With Other Anti-cancer Agents in Adult Participants With Mismatch Repair-deficient (dMMR) or Microsatellite Instability-High (MSI-H) Solid Tumors (SYLVER)",Phase 1/Phase 2,Recruiting,Interventional,"Neoplasms, Colorectal; Solid Tumor; Colon Cancer; Rectal Cancer; Endometrial Cancer",GSK4418959; PD-1 inhibitor,,GlaxoSmithKline,IDEAYA Biosciences,73,2024-12-13,2028-06-16,Australia; Japan; South Korea; United States,No,https://clinicaltrials.gov/study/NCT06710847
NCT06730750,"A Phase 1/2a, Multicenter, Open-label, First in Human Study of BMS-986490 With or Without Bevacizumab in Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Tumors,BMS-986490; Bevacizumab,,Bristol-Myers Squibb,,360,2025-02-12,2029-12-09,Australia; Canada; United States,No,https://clinicaltrials.gov/study/NCT06730750
NCT06824363,"Proof of Principle Study Evaluating Single Dose Dual Immune Checkpoint Inhibitors to Increase Intra-tumoral T Cells in Esophageal, Gastroesophageal Junction, and Gastric Adenocarcinomas With ARID1A Mutations: ESR-22-22082",Early Phase 1,Not yet recruiting,Interventional,"Solid Tumor, Adult; Malignant Solid Tumor; Stomach Adenocarcinoma; Esophageal Adenocarcinoma",Tremelimumab; Durvalumab,,"University of California, Irvine",,34,2025-11-05,2028-07-05,United States,No,https://clinicaltrials.gov/study/NCT06824363
NCT06828588,Pilot Study of [68Ga]Ga-ABY-025 Imaging in Patients Undergoing Treatment With HER2-targeted Therapy,Early Phase 1,Not yet recruiting,Interventional,"Locally Advanced Cancer; Metastatic Cancer; HER2; HER2 + Breast Cancer, HER2 + Gastric Cancer, Squamous Cell Carcinoma of Head and Neck, Esophageal Squamous Cell Carcinoma; HER 2 Low-expressing Breast Cancer",ABY-025 Loading Dose; [68Ga]Ga-ABY-025,,Vanderbilt-Ingram Cancer Center,,30,2025-11-05,2029-12-05,United States,No,https://clinicaltrials.gov/study/NCT06828588
NCT06840483,Phase 2 Study of Zelenectide Pevedotin in Participants With NECTIN4 Amplified Advanced Breast Cancer,Phase 2,Recruiting,Interventional,Breast Cancer,Zelenectide pevedotin (BT8009),,BicycleTx Limited,,66,2025-03-03,2028-12-30,Australia; Belgium; France; Italy; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06840483
NCT06844669,HER2HEART-US: Primary Prevention of Cardiotoxicity in Breast Cancer Patients Receiving HER2-directed Therapy: a Pilot 2x2 Factorial Randomized Controlled Trial,Phase 2,Recruiting,Interventional,HER2-positive Breast Cancer; HER2+ Breast Cancer,Carvedilol; Empagliflozin,,Washington University School of Medicine,,40,2025-04-16,2026-05-31,United States,No,https://clinicaltrials.gov/study/NCT06844669
